Article Title,Source Title,"Times Cited, All Databases",Publication Year
Genome-wide analysis of ethylene-insensitive3 (EIN3/EIL) in Triticum aestivum,CROP SCIENCE,26,2020
Comparative analysis and gut bacterial community assemblages of grass carp and crucian carp in new lineages from the Dongting Lake area,MICROBIOLOGYOPEN,15,2020
A Phylogenomic Study of Acanthamoeba polyphaga Draft Genome Sequences Suggests Genetic Exchanges With Giant Viruses,FRONTIERS IN MICROBIOLOGY,21,2018
Genomic analysis of the multi-host pathogen Erysipelothrix rhusiopathiae reveals extensive recombination as well as the existence of three generalist clades with wide geographic distribution,BMC GENOMICS,30,2016
Navigating the mtDNA road map out of the morphological maze: interpreting morphological variation in the diverse Monomorium rothsteini (Forel) complex (Hymenoptera: Formicidae),SYSTEMATIC ENTOMOLOGY,8,2014
Hypothesis on the Origin of Viruses from Transposons,MOLECULAR GENETICS MICROBIOLOGY AND VIROLOGY,5,2018
Population structure and demographic history for year cohort dynamics of landlocked ayu Plecoglossus altivelis altivelis in dam reservoir of Japan,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,0,2024
Extinction Risk Assessment of the Greek Endemic Flora,BIOLOGY-BASEL,45,2021
"Casimicrobium huifangae gen. nov., sp. nov., a Ubiquitous Most-Wanted Core Bacterial Taxon from Municipal Wastewater Treatment Plants",APPLIED AND ENVIRONMENTAL MICROBIOLOGY,18,2020
Identification of Homeobox Genes Associated with Lignification and Their Expression Patterns in Bamboo Shoots,BIOMOLECULES,15,2019
"Transmission network characteristics based on env and gag sequences from MSM during acute HIV-1 infection in Beijing, China",ARCHIVES OF VIROLOGY,28,2017
Reticulate evolution in Ranunculus cantonensis polyploid complex and its allied species,PLANT SYSTEMATICS AND EVOLUTION,4,2013
Genome-wide characterization and expression analysis of GATA transcription factors under combination of light wavelengths and drought stress in potato,PLANT DIRECT,0,2024
"Species identification and phylogenetic analysis of Leishmania isolated from patients, vectors and hares in the Xinjiang Autonomous Region, The People's Republic of China",PLOS NEGLECTED TROPICAL DISEASES,0,2021
Microbial Community and Functional Structure Significantly Varied among Distinct Types of Paddy Soils But Responded Differently along Gradients of Soil Depth Layers,FRONTIERS IN MICROBIOLOGY,77,2017
Phylogeography of the antilopine wallaroo (Macropus antilopinus) across tropical northern Australia,ECOLOGY AND EVOLUTION,6,2016
"Functional and Bioinformatics Analysis of Two Campylobacter jejuni Homologs of the Thiol-Disulfide Oxidoreductase, DsbA",PLOS ONE,15,2014
Reassessment of phylogeographical structure in an eastern North American tree using Monmonier's algorithm and ecological niche modelling,JOURNAL OF BIOGEOGRAPHY,53,2010
"Intraspecific genetic diversity of the endemic freshwater crab Candidiopotamon rathbunae (Decapoda, Brachyura, Potamidae) reflects five million years of the geological history of Taiwan",JOURNAL OF BIOGEOGRAPHY,98,2006
Cortical perineuronal nets in the gray short-tailed opossum (Monodelphis domestica):: a distribution pattern contrasting with that shown in placental mammals,ANATOMY AND EMBRYOLOGY,26,1998
Mycobacterium chimaera Hepatitis A New Disease Entity,AMERICAN JOURNAL OF SURGICAL PATHOLOGY,4,2019
Molecular Detection of Spotted Fever Group Rickettsiae Associated with Ixodid Ticks in Egypt,VECTOR-BORNE AND ZOONOTIC DISEASES,68,2012
Evidence from flagelliform silk cDNA for the structural basis of elasticity and modular nature of spider silks,JOURNAL OF MOLECULAR BIOLOGY,376,1998
Bovine viral diarrhoea viruses from New Zealand belong predominantly to the BVDV-1a genotype,NEW ZEALAND VETERINARY JOURNAL,0,2024
Identification of Selection Signals on the X-Chromosome in East Adriatic Sheep: A New Complementary Approach,FRONTIERS IN GENETICS,5,2022
Freshwater biodiversity at different habitats: Research hotspots with persistent and emerging themes,ECOLOGICAL INDICATORS,11,2021
"Innovation, life history and social networks in human evolution",PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,5,2020
"Incremental evolution of the neural crest, neural crest cells and neural crest-derived skeletal tissues",JOURNAL OF ANATOMY,47,2013
The P5abc peripheral element facilitates preorganization of the Tetrahymena group I ribozyme for catalysis,BIOCHEMISTRY,74,2000
Endophyte-inoculated rhizomes of Paris polyphylla improve polyphyllin biosynthesis and yield: a transcriptomic analysis of the underlying mechanism,FRONTIERS IN MICROBIOLOGY,0,2023
