Article Title,Source Title,"Times Cited, All Databases",Publication Year
"Phylogenic analysis of new viral cluster of large phages with unusual DNA genomes containing uracil in place of thymine in gene-sharing network, using phages S6 and PBS1 and relevant uncultured phages derived from sewage metagenomics",VIRUS RESEARCH,1,2022
Phosphoproteome profiling of rice tissues provides new insights into responsive mechanisms and kinase activity upon salt stress,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,1,2022
"Genome-Wide Identification, Expression, and Interaction Analysis of BEL-Like Homeodomain Gene Family in Peach",BIOCHEMICAL GENETICS,1,2022
Genetic structure of the protist Physarum albescens (Amoebozoa) revealed by multiple markers and genotyping by sequencing,MOLECULAR ECOLOGY,9,2022
Heterogeneous Genetic Diversity Estimation of a Promising Domestication Medicinal Motherwort Leonurus Cardiaca Based on Chloroplast Genome Resources,FRONTIERS IN GENETICS,6,2021
A decade of research on the second messenger c-di-AMP,FEMS MICROBIOLOGY REVIEWS,53,2020
Genome-wide characterization of tea plant (Camellia sinensis) Hsf transcription factor family and role ofCsHsfA2in heat tolerance,BMC PLANT BIOLOGY,24,2020
Identification and analysis of AP2/ERF gene family in tomato under abiotic stress,BIOCELL,2,2020
In Silico Phylogenetic and Structural Analyses of Plant Endogenous Danger Signaling Molecules upon Stress,OXIDATIVE MEDICINE AND CELLULAR LONGEVITY,8,2019
In-silico analysis of WRKY Transcription Factors gene family in healthy and malformed stages of mango (Mangifera indica),INDIAN JOURNAL OF AGRICULTURAL SCIENCES,0,2019
"Evolution and Expression Characteristics of Receptor-Like Cytoplasmic Protein Kinases in Maize, Rice and Arabidopsis",INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,10,2018
Assessment of pea weevil Bruchus pisorum (Coleoptera: Bruchidae) genetic diversity based on mitochondrial COI gene sequences,AFRICAN ENTOMOLOGY,3,2018
Evaluation of haplotype diversity of Achatina fulica (Lissachatina) [Bowdich] from Indian sub-continent by means of 16S rDNA sequence and its phylogenetic relationships with other global populations,3 BIOTECH,11,2017
Identification of miRNAs and their targets involved in the secondary metabolic pathways of Mentha spp,COMPUTATIONAL BIOLOGY AND CHEMISTRY,48,2016
Molecular phylogeography and population genetic structure of the planktonic copepod Calanus sinicus Brodsky in the coastal waters of China,ACTA OCEANOLOGICA SINICA,7,2014
HIV-Infected Men Who Have Sex with Men Who Identify Themselves as Belonging to Subcultures Are at Increased Risk for Hepatitis C Infection,PLOS ONE,27,2013
Gene Duplicability-Connectivity-Complexity across Organisms and a Neutral Evolutionary Explanation,PLOS ONE,6,2012
Beyond barcodes: complex DNA taxonomy of a south pacific island radiation,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,101,2006
Haplotype Analysis of Chloroplast Genomes for Jujube Breeding,FRONTIERS IN PLANT SCIENCE,14,2022
Assembly Processes and Co-occurrence Patterns of Abundant and Rare Bacterial Community in the Eastern Indian Ocean,FRONTIERS IN MICROBIOLOGY,15,2021
Genome-Wide Analysis of Poplar SQUAMOSA-Promoter-Binding Protein (SBP) Family under Salt Stress,FORESTS,10,2021
Epidemiological data analysis of viral quasispecies in the next-generation sequencing era,BRIEFINGS IN BIOINFORMATICS,31,2021
Ancestral segmental duplication in Solanaceae is responsible for the origin ofCRCa-CRCbparalogues in the family,MOLECULAR GENETICS AND GENOMICS,6,2020
Down-regulation of tomato PHYTOL KINASE strongly impairs tocopherol biosynthesis and affects prenyllipid metabolism in an organ-specific manner,JOURNAL OF EXPERIMENTAL BOTANY,39,2016
"Genomic resolution of an aggressive, widespread, diverse and expanding meningococcal serogroup B, C and W lineage",JOURNAL OF INFECTION,171,2015
